,date,price,unit,commodity_category,lat,lon,price_flag,admin2_name,aggregated_commodity_name,currency_code
7906,2022-12-11,20.67515310099735,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7907,2022-12-18,20.676385253339753,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7908,2022-12-25,20.675423431312414,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7909,2023-01-01,20.680293661742567,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7910,2023-01-08,20.703839719860262,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7911,2023-01-15,20.69242571472632,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7912,2023-01-22,20.68373602901813,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7913,2023-01-29,20.685429111734837,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7914,2023-02-05,20.69042651820314,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7915,2023-02-12,20.679573103347863,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7916,2023-02-19,20.67187680888939,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7917,2023-02-26,20.68722999670482,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7918,2023-03-05,20.6732539377651,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7919,2023-03-12,20.671767733487236,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7920,2023-03-19,20.65962415857382,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7921,2023-03-26,20.64852959137626,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7922,2023-04-02,20.66528278455342,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7923,2023-04-09,20.662386524284376,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7924,2023-04-16,20.6782281939984,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7925,2023-04-23,20.66042662961927,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7926,2023-04-30,20.66840515433492,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7927,2023-05-07,20.67370238872238,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7928,2023-05-14,20.668338857330045,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7929,2023-05-21,20.690616714735324,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7930,2023-05-28,20.651004619101826,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7931,2023-06-04,20.66394082806973,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7932,2023-06-11,20.67346917403752,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7933,2023-06-18,20.667201504610855,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7934,2023-06-25,20.660704964710412,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7935,2023-07-02,20.6699385205041,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7936,2023-07-09,20.66569665646276,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7937,2023-07-16,20.649409695432887,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7938,2023-07-23,20.6517906290165,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7939,2023-07-30,20.64552380594951,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7940,2023-08-06,20.63873274407409,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7941,2023-08-13,20.630135088280284,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7942,2023-08-20,20.587400555175062,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7943,2023-08-27,20.563392333011354,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7944,2023-09-03,20.511980185248593,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7945,2023-09-10,20.484612335646837,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7946,2023-09-17,20.471451132820498,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7947,2023-09-24,20.488917545963368,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7948,2023-10-01,20.490133340239264,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7949,2023-10-08,20.535849839230295,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7950,2023-10-15,20.56802850579532,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7951,2023-10-22,20.559031061404546,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7952,2023-10-29,20.57126924721557,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7953,2023-11-05,20.533786674619957,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7954,2023-11-12,20.508319471748642,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7955,2023-11-19,20.467132829550966,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7956,2023-11-26,20.39224426472731,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7957,2023-12-03,20.281515283945733,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7958,2023-12-10,20.23004967841885,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7959,2023-12-17,20.152157532006154,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7960,2023-12-24,20.15743375047431,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7961,2023-12-31,20.10935299631397,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7962,2024-01-07,20.097606916326622,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7963,2024-01-14,20.051538289216335,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7964,2024-01-21,20.042806643395156,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7965,2024-01-28,20.023210098798046,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7966,2024-02-04,20.025480591161966,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7967,2024-02-11,20.023595622270534,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7968,2024-02-18,20.01907331800157,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7969,2024-02-25,20.00645291512792,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7970,2024-03-03,20.019466285696918,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7971,2024-03-10,19.99142696037447,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7972,2024-03-17,19.999363655031715,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7973,2024-03-24,20.019383466380788,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7974,2024-03-31,19.99324721937564,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7975,2024-04-07,19.997197935128053,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7976,2024-04-14,20.012074467487352,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7977,2024-04-21,20.01516403130127,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7978,2024-04-28,20.001707377122372,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7979,2024-05-05,20.025550473522728,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7980,2024-05-12,19.987514701499734,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7981,2024-05-19,20.016986765242045,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7982,2024-05-26,19.974401960201394,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7983,2024-06-02,20.001081669787844,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7984,2024-06-09,19.99852789644724,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7985,2024-06-16,19.9807783401881,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7986,2024-06-23,19.993944606596095,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7987,2024-06-30,20.005710697610535,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7988,2024-07-07,20.01193448297073,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7989,2024-07-14,20.01103524471186,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7990,2024-07-21,20.001160115518736,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7991,2024-07-28,20.00689310096812,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7992,2024-08-04,20.00358894826188,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7993,2024-08-11,20.012427424635,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7994,2024-08-18,20.00865378583497,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7995,2024-08-25,19.99827209388217,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7996,2024-09-01,20.000282570545927,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7997,2024-09-08,19.985040732608212,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7998,2024-09-15,19.998318697419542,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
7999,2024-09-22,19.996302308034892,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8000,2024-09-29,19.97263728547054,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8001,2024-10-06,19.981331348803476,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8002,2024-10-13,19.976629839365167,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8003,2024-10-20,20.011874407017302,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8004,2024-10-27,19.998499268596163,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8005,2024-11-03,20.00014253978797,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8006,2024-11-10,20.01193992320838,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8007,2024-11-17,19.97884117808312,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8008,2024-11-24,20.009354289566218,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8009,2024-12-01,20.0161273035066,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8010,2024-12-08,19.98793003263799,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8011,2024-12-15,20.001713203297008,KG,cereals and tubers,16.640389,-12.498493,aggregate,Barkeol,Wheat meal,MRU
8012,2012-04-15,54.690427654793396,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8013,2012-04-22,54.613758006893995,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8014,2012-04-29,54.39546800970594,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8015,2012-05-06,54.21844846361842,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8016,2012-05-13,54.01967213281165,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8017,2012-05-20,53.539979755734485,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8018,2012-05-27,52.94231616652456,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8019,2012-06-03,52.19955818489122,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8020,2012-06-10,51.66300572457189,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8021,2012-06-17,51.172881559523454,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8022,2012-06-24,50.658618998980316,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8023,2012-07-01,50.72284009539184,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8024,2012-07-08,50.458801952198556,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8025,2012-07-15,50.42111437421204,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8026,2012-07-22,50.02583724173422,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8027,2012-07-29,49.932423393140404,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8028,2012-08-05,49.96261101133434,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8029,2012-08-12,49.62625670007418,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8030,2012-08-19,49.51826962363228,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8031,2012-08-26,49.42944966967664,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8032,2012-09-02,49.22216394260297,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8033,2012-09-09,48.93716432679847,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8034,2012-09-16,48.76704508026502,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8035,2012-09-23,48.16406016601586,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8036,2012-09-30,47.83834896959827,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8037,2012-10-07,47.232651801106016,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8038,2012-10-14,47.001924845586835,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8039,2012-10-21,46.117053013161524,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8040,2012-10-28,45.276399178375485,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8041,2012-11-04,44.504937596820454,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8042,2012-11-11,43.51951995641349,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8043,2012-11-18,42.71832002207974,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8044,2012-11-25,42.001341044084306,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8045,2012-12-02,41.184885671492964,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8046,2012-12-09,40.25685035077273,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8047,2012-12-16,39.59298865267595,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8048,2012-12-23,40.15838747656859,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8049,2012-12-30,40.86914204558496,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8050,2013-01-06,41.344082481578965,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8051,2013-01-13,42.00972470197521,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8052,2013-01-20,42.654129120947324,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8053,2013-01-27,43.066865072005456,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8054,2013-02-03,43.74723452798872,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8055,2013-02-10,44.414925454435625,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8056,2013-02-17,44.74657522165173,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8057,2013-02-24,44.73690787458438,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8058,2013-03-03,44.73903195617033,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8059,2013-03-10,44.584302531094714,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8060,2013-03-17,44.66290836571564,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8061,2013-03-24,44.32870601411516,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8062,2013-03-31,44.238072664902866,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8063,2013-04-07,44.05648251131564,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8064,2013-04-14,43.70398818548861,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8065,2013-04-21,43.43646510786443,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8066,2013-04-28,43.32744665573167,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8067,2013-05-05,42.97286642378818,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8068,2013-05-12,42.99988263046959,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8069,2013-05-19,42.62485990575697,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8070,2013-05-26,42.589768875078896,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8071,2013-06-02,42.630990432759546,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8072,2013-06-09,42.4655686390136,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8073,2013-06-16,42.37451930434331,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8074,2013-06-23,42.26373070542211,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8075,2013-06-30,42.365797313809864,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8076,2013-07-07,42.52165870916564,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8077,2013-07-14,42.544065245883566,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8078,2013-07-21,42.36223989113344,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8079,2013-07-28,42.51120231619063,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8080,2013-08-04,42.59723024662724,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8081,2013-08-11,42.694560641354805,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8082,2013-08-18,42.659444213883006,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8083,2013-08-25,42.68549574086781,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8084,2013-09-01,42.839592899441996,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8085,2013-09-08,42.62100955145846,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8086,2013-09-15,42.751049091603356,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8087,2013-09-22,42.88312615481933,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8088,2013-09-29,42.91217713839828,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8089,2013-10-06,42.90891176253103,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8090,2013-10-13,43.00403387992816,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8091,2013-10-20,42.99862077846884,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8092,2013-10-27,42.98173245550908,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8093,2013-11-03,42.98646963701109,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8094,2013-11-10,43.23540006489212,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8095,2013-11-17,43.15342696163007,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8096,2013-11-24,43.01882284744918,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8097,2013-12-01,43.113132332215145,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8098,2013-12-08,43.25110346558867,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8099,2013-12-15,43.20594802617943,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8100,2013-12-22,43.275701619471825,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8101,2013-12-29,43.30475923265941,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8102,2014-01-05,43.211883167048306,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8103,2014-01-12,43.33985934890883,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8104,2014-01-19,43.38333591432129,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8105,2014-01-26,43.4370689641918,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8106,2014-02-02,43.48447494461854,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8107,2014-02-09,43.44267316429007,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8108,2014-02-16,43.51279074421815,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8109,2014-02-23,43.430080041201805,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8110,2014-03-02,43.713256482108164,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8111,2014-03-09,43.53411519976926,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8112,2014-03-16,43.86026545751263,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8113,2014-03-23,43.73104370574417,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8114,2014-03-30,43.658496442794515,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8115,2014-04-06,43.612176879367944,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8116,2014-04-13,43.75850628332127,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8117,2014-04-20,43.91705596280539,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8118,2014-04-27,43.926977244602085,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8119,2014-05-04,43.83919765612371,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8120,2014-05-11,43.89505538088718,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8121,2014-05-18,43.920443608046384,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8122,2014-05-25,44.0086572722182,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8123,2014-06-01,44.1092411321508,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8124,2014-06-08,44.06811331795763,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8125,2014-06-15,44.097533536740855,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8126,2014-06-22,44.08947815479687,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8127,2014-06-29,44.06204309109011,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8128,2014-07-06,43.99653814684985,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8129,2014-07-13,43.95603035885886,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8130,2014-07-20,43.918841330293034,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8131,2014-07-27,43.89286908361049,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8132,2014-08-03,43.70650896881903,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8133,2014-08-10,43.74798406081514,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
8134,2014-08-17,43.5074167747761,L,oil and fats,15.938907,-11.527006,actual,Kankoussa,Oil (vegetable),MRU
